epoch,loss_total,loss_end,loss_weak,loss_count,loss_reg
414,9744.197265625,9743.9912109375,0.0,0.0,0.2056712955236435
415,9851.8974609375,9851.69140625,0.0,0.0,0.20579177141189575
416,9810.2265625,9810.0205078125,0.0,0.0,0.20590049028396606
417,9799.939453125,9799.7333984375,0.0,0.0,0.20601315796375275
418,9871.0166015625,9870.810546875,0.0,0.0,0.20611047744750977
419,9775.1484375,9774.9423828125,0.0,0.0,0.20621080696582794
420,9774.294921875,9774.0888671875,0.0,0.0,0.20629413425922394
421,9774.720703125,9774.5146484375,0.0,0.0,0.20637895166873932
422,9795.9501953125,9795.744140625,0.0,0.0,0.20646333694458008
423,9724.2626953125,9724.0556640625,0.0,0.0,0.20655252039432526
424,9803.296875,9803.08984375,0.0,0.0,0.20662109553813934
425,9826.6591796875,9826.4521484375,0.0,0.0,0.2067285031080246
426,9818.1396484375,9817.9326171875,0.0,0.0,0.2068171203136444
427,9738.1884765625,9737.9814453125,0.0,0.0,0.20690906047821045
428,9768.18359375,9767.9765625,0.0,0.0,0.20699946582317352
429,9714.0478515625,9713.8408203125,0.0,0.0,0.2070872038602829
430,9753.171875,9752.96484375,0.0,0.0,0.20717239379882812
431,9813.8642578125,9813.6572265625,0.0,0.0,0.20725688338279724
432,9715.638671875,9715.431640625,0.0,0.0,0.20734885334968567
433,9711.5263671875,9711.3193359375,0.0,0.0,0.20744261145591736
434,9733.0888671875,9732.8818359375,0.0,0.0,0.20750989019870758
435,9710.1708984375,9709.962890625,0.0,0.0,0.20759284496307373
436,9773.689453125,9773.4814453125,0.0,0.0,0.20766744017601013
437,9665.8603515625,9665.65234375,0.0,0.0,0.2077491283416748
438,9714.62890625,9714.4208984375,0.0,0.0,0.2078421711921692
439,9723.111328125,9722.9033203125,0.0,0.0,0.20791737735271454
440,9779.7470703125,9779.5390625,0.0,0.0,0.20800627768039703
441,9667.5439453125,9667.3359375,0.0,0.0,0.20807258784770966
442,9683.37890625,9683.1708984375,0.0,0.0,0.20815572142601013
443,9671.4755859375,9671.267578125,0.0,0.0,0.20822975039482117
444,9720.78125,9720.5732421875,0.0,0.0,0.20832422375679016
445,9714.8603515625,9714.65234375,0.0,0.0,0.20840470492839813
446,9668.517578125,9668.3095703125,0.0,0.0,0.20847903192043304
447,9694.2392578125,9694.0302734375,0.0,0.0,0.20856377482414246
448,9734.6162109375,9734.4072265625,0.0,0.0,0.20866040885448456
449,9637.4970703125,9637.2880859375,0.0,0.0,0.20877987146377563
450,9703.669921875,9703.4609375,0.0,0.0,0.20887212455272675
451,9723.87109375,9723.662109375,0.0,0.0,0.20896503329277039
452,9736.427734375,9736.21875,0.0,0.0,0.20907016098499298
453,9621.1298828125,9620.9208984375,0.0,0.0,0.20918820798397064
454,9660.8125,9660.603515625,0.0,0.0,0.20930269360542297
455,9665.4931640625,9665.2841796875,0.0,0.0,0.20938441157341003
456,9618.326171875,9618.1162109375,0.0,0.0,0.20947647094726562
457,9687.74609375,9687.5361328125,0.0,0.0,0.209578737616539
458,9647.6162109375,9647.40625,0.0,0.0,0.2096567004919052
459,9606.7763671875,9606.56640625,0.0,0.0,0.20974485576152802
460,9583.8935546875,9583.68359375,0.0,0.0,0.20982998609542847
461,9666.5947265625,9666.384765625,0.0,0.0,0.2099178433418274
462,9645.9404296875,9645.73046875,0.0,0.0,0.20999178290367126
463,9638.810546875,9638.6005859375,0.0,0.0,0.21007110178470612
464,9634.53515625,9634.3251953125,0.0,0.0,0.21017147600650787
465,9594.4560546875,9594.24609375,0.0,0.0,0.21026882529258728
466,9644.267578125,9644.0576171875,0.0,0.0,0.21034160256385803
467,9596.767578125,9596.5576171875,0.0,0.0,0.21042662858963013
468,9669.490234375,9669.279296875,0.0,0.0,0.21051885187625885
469,9694.9775390625,9694.7666015625,0.0,0.0,0.21060292422771454
470,9672.32421875,9672.11328125,0.0,0.0,0.21069064736366272
471,9665.669921875,9665.458984375,0.0,0.0,0.21077357232570648
472,9651.16015625,9650.94921875,0.0,0.0,0.21086131036281586
473,9660.763671875,9660.552734375,0.0,0.0,0.21095429360866547
474,9559.708984375,9559.498046875,0.0,0.0,0.2110459953546524
475,9649.5498046875,9649.3388671875,0.0,0.0,0.21114873886108398
476,9692.4736328125,9692.2626953125,0.0,0.0,0.21124444901943207
477,9620.9169921875,9620.7060546875,0.0,0.0,0.21131931245326996
478,9675.0732421875,9674.8623046875,0.0,0.0,0.21141760051250458
479,9772.537109375,9772.3251953125,0.0,0.0,0.2115158885717392
480,9612.4677734375,9612.255859375,0.0,0.0,0.21159037947654724
481,9579.9541015625,9579.7421875,0.0,0.0,0.21168890595436096
482,9656.197265625,9655.9853515625,0.0,0.0,0.2117590606212616
483,9631.548828125,9631.3369140625,0.0,0.0,0.2118300199508667
484,9651.9892578125,9651.77734375,0.0,0.0,0.21189220249652863
485,9639.998046875,9639.7861328125,0.0,0.0,0.21196739375591278
486,9528.625,9528.4130859375,0.0,0.0,0.2120307832956314
487,9571.98046875,9571.7685546875,0.0,0.0,0.21212716400623322
488,9605.5498046875,9605.337890625,0.0,0.0,0.21219764649868011
489,9557.0126953125,9556.80078125,0.0,0.0,0.21226295828819275
490,9547.2880859375,9547.076171875,0.0,0.0,0.21232523024082184
491,9542.8935546875,9542.681640625,0.0,0.0,0.21238739788532257
492,9528.392578125,9528.1796875,0.0,0.0,0.2124428153038025
493,9608.2861328125,9608.0732421875,0.0,0.0,0.21250218152999878
494,9621.7021484375,9621.4892578125,0.0,0.0,0.21256457269191742
495,9563.841796875,9563.62890625,0.0,0.0,0.21264104545116425
496,9573.8271484375,9573.6142578125,0.0,0.0,0.2127016931772232
497,9578.5390625,9578.326171875,0.0,0.0,0.21277253329753876
498,9574.0849609375,9573.8720703125,0.0,0.0,0.21286199986934662
499,9581.9365234375,9581.7236328125,0.0,0.0,0.2129521667957306
